item1,value,item2,level
26,-0.03233153136156684,7,word2vec
26,-0.04791618752971785,8,word2vec
26,-0.0789474022755278,9,word2vec
26,-0.09083941207590962,10,word2vec
26,-0.03753947260132508,11,word2vec
26,-0.023236177312594884,12,word2vec
26,-0.1655949105039557,13,word2vec
26,-0.14991828594506873,14,word2vec
26,-0.18871353379566064,15,word2vec
26,-0.17334901476561512,16,word2vec
26,-0.21919301671058364,17,word2vec
26,-0.0749802911237094,18,word2vec
26,0.21653762761985743,19,word2vec
26,-0.02035923992087994,20,word2vec
26,0.02950822171201502,21,word2vec
26,0.06974676764974538,22,word2vec
26,-0.03549342474056199,23,word2vec
26,0.09758281872098336,24,word2vec
26,0.025130913683615037,25,word2vec
26,1,26,word2vec
26,0.4341791641828957,27,word2vec
26,-0.04873209318174143,28,word2vec
26,-0.0676196459970088,29,word2vec
26,0.13631930892095462,30,word2vec
26,-0.016491410304663542,31,word2vec
26,0.00576183211690931,32,word2vec
26,0.232550070350316,33,word2vec
26,0.03974126990788595,34,word2vec
26,-0.02759892689088239,35,word2vec
26,0.08480423270202038,36,word2vec
26,-0.08476632420406703,37,word2vec
26,0.008340133072853476,38,word2vec
26,-0.01874067939150176,39,word2vec
26,0.18952311410823885,40,word2vec
26,-0.13931381168528884,41,word2vec
26,-0.14600116606331418,42,word2vec
26,-0.04116371759467483,43,word2vec
26,0.02840401392258331,44,word2vec
26,-0.07431993614627294,45,word2vec
26,0.3007567613367995,46,word2vec
26,-0.08378980337261405,47,word2vec
26,0.03292832594786363,48,word2vec
26,-0.08176682694347534,49,word2vec
26,0.0047445320013628466,50,word2vec
26,-0.10829832091952812,51,word2vec
26,-0.11713029179643726,52,word2vec
26,0.014403053528613631,53,word2vec
26,-0.03129608645019084,54,word2vec
26,-0.05479758593257323,55,word2vec
26,-0.07924340048570733,56,word2vec
26,0.07884330307665999,57,word2vec
26,-0.118542613297928,58,word2vec
26,0.08303933086785364,59,word2vec
26,-0.10381616534715182,60,word2vec
27,-0.02706836301045892,1,word2vec
27,-0.0911157630136396,2,word2vec
27,0.08460473688610905,3,word2vec
27,-0.08153779554671113,4,word2vec
27,-0.12390602615119634,5,word2vec
27,-0.0964523785015639,6,word2vec
27,-0.1562503042560866,7,word2vec
27,-0.0695181446616163,8,word2vec
27,-0.06966318817890446,9,word2vec
27,-0.21298917895983832,10,word2vec
27,-0.08920142448249659,11,word2vec
27,-0.09150809839738182,12,word2vec
27,-0.1929877337342852,13,word2vec
27,-0.1441742213601676,14,word2vec
27,-0.11435130893756015,15,word2vec
27,-0.16794977330246408,16,word2vec
27,-0.24881357258789635,17,word2vec
27,-0.12431726360518992,18,word2vec
27,0.24920124280234285,19,word2vec
27,-0.05678105299193855,20,word2vec
27,0.1847434188749968,21,word2vec
27,0.23291983399123048,22,word2vec
27,0.10038655222641645,23,word2vec
27,0.11232941645402846,24,word2vec
27,0.10390974964388767,25,word2vec
27,0.4341791641828957,26,word2vec
27,1,27,word2vec
27,-0.07189728067197752,28,word2vec
27,-0.016733352070761924,29,word2vec
27,0.13292754120474715,30,word2vec
27,0.0111709547975104,31,word2vec
27,-0.05243263895224576,32,word2vec
27,0.13845446343715373,33,word2vec
27,0.03537649960144786,34,word2vec
27,-0.012348177239441387,35,word2vec
27,0.04547830596845495,36,word2vec
27,0.005266384331692198,37,word2vec
27,0.04865141730061208,38,word2vec
27,-0.018875966573288164,39,word2vec
27,0.32501520724864125,40,word2vec
27,-0.06486752979452348,41,word2vec
27,-0.08816720560474964,42,word2vec
27,-0.1255541256338975,43,word2vec
27,-0.09989365555484939,44,word2vec
27,-0.1145230044180274,45,word2vec
27,0.13077116136702607,46,word2vec
27,-0.13448948774569558,47,word2vec
27,0.08742878216013733,48,word2vec
27,-0.10040104234921311,49,word2vec
27,-0.04551236611348577,50,word2vec
27,-0.08599840317807061,51,word2vec
27,-0.11284086776403307,52,word2vec
27,-0.061041952306920576,53,word2vec
27,-0.011309313698408248,54,word2vec
27,-0.02634297623594438,55,word2vec
27,0.03770675710337737,56,word2vec
27,0.026256861229698863,57,word2vec
27,-0.042956891701513136,58,word2vec
27,0.0012174292737806487,59,word2vec
27,-0.08230929638400362,60,word2vec
28,-0.09983013308455044,1,word2vec
28,0.004965288226097606,2,word2vec
28,0.004372385466895076,3,word2vec
28,0.07681543807269699,4,word2vec
28,-0.04600524123897067,5,word2vec
28,0.2157985419928503,6,word2vec
28,-0.05838222874855562,7,word2vec
28,0.010024034802582382,8,word2vec
28,0.07549676461535026,9,word2vec
28,-0.02297993634349128,10,word2vec
28,-0.006458886912840849,11,word2vec
28,-0.0653621940852973,12,word2vec
28,-0.08695956334061,13,word2vec
28,-0.049982299777334045,14,word2vec
28,-0.01737604349659114,15,word2vec
28,-0.1632474708784313,16,word2vec
28,-0.149453638378684,17,word2vec
28,-0.09012622946384528,18,word2vec
28,0.033623238874333404,19,word2vec
28,-0.07277877552101242,20,word2vec
28,-0.06857884990674348,21,word2vec
28,0.24268057103034363,22,word2vec
28,-0.06343681235361057,23,word2vec
28,0.037023312099789374,24,word2vec
28,0.05896222375691941,25,word2vec
28,-0.04873209318174143,26,word2vec
28,-0.07189728067197752,27,word2vec
28,1,28,word2vec
28,0.16376522521075026,29,word2vec
28,0.015566144617667694,30,word2vec
28,0.09631763533891023,31,word2vec
28,0.2549143154175036,32,word2vec
28,-0.04195767427633653,33,word2vec
28,0.0454989877695695,34,word2vec
28,0.12479608938555047,35,word2vec
28,-0.049152804323182635,36,word2vec
28,-0.016234261555827353,37,word2vec
28,-0.018609969601523193,38,word2vec
28,0.007827672757790921,39,word2vec
28,1.3878289868466903e-4,40,word2vec
28,0.13386762238441258,41,word2vec
28,-0.02395970034838689,42,word2vec
28,-0.03229306527381292,43,word2vec
28,-0.06139253104308627,44,word2vec
28,-0.029291220694695298,45,word2vec
28,0.008322739703988318,46,word2vec
28,-0.12347904878773258,47,word2vec
28,-0.13915467873868853,48,word2vec
28,0.13543732149306104,49,word2vec
28,-0.03613563932224387,50,word2vec
28,-0.08035033091981217,51,word2vec
28,-0.08160205209861915,52,word2vec
28,-0.14642998565324863,53,word2vec
28,-0.1006547611323907,54,word2vec
28,-0.0821057559868867,55,word2vec
28,-0.007017742903284979,56,word2vec
28,-0.13152904453530234,57,word2vec
28,-0.1806273737934101,58,word2vec
28,-0.13837595303675507,59,word2vec
28,-0.1518031272241071,60,word2vec
29,-0.022476592407658473,1,word2vec
29,0.08819863785106047,2,word2vec
29,-0.08324590207957337,3,word2vec
29,-0.04911344145679859,4,word2vec
29,-0.09661165011660268,5,word2vec
29,0.020675173531905903,6,word2vec
29,-0.1085915950202992,7,word2vec
29,0.06646884283000477,8,word2vec
29,0.038341037408814164,9,word2vec
29,-0.044744882452733496,10,word2vec
29,0.0034122650944891876,11,word2vec
29,-0.07269693092555363,12,word2vec
29,0.011124145040799354,13,word2vec
29,-0.09865262273204292,14,word2vec
29,-0.11619846778202983,15,word2vec
29,-0.08957569753750609,16,word2vec
29,-0.07849914280213958,17,word2vec
29,-0.08887318707083262,18,word2vec
29,0.016919449862323778,19,word2vec
29,-0.026341626800698556,20,word2vec
29,0.04520398663017356,21,word2vec
29,0.12733855476134434,22,word2vec
29,-0.06690012010160205,23,word2vec
29,0.16656811889072873,24,word2vec
29,-0.04696439109595638,25,word2vec
29,-0.0676196459970088,26,word2vec
29,-0.016733352070761924,27,word2vec
29,0.16376522521075026,28,word2vec
29,1,29,word2vec
29,0.26927323102645456,30,word2vec
29,0.36465622953981736,31,word2vec
29,0.16790619745813673,32,word2vec
29,0.09811144189218338,33,word2vec
29,0.019908218467220552,34,word2vec
29,0.06650678941955945,35,word2vec
29,0.081877385465433,36,word2vec
29,-0.13102295372034445,37,word2vec
29,-0.0441095575637439,38,word2vec
29,-0.01736602278693966,39,word2vec
29,-0.11873489147011738,40,word2vec
29,0.018310309381819063,41,word2vec
29,-0.11087111070539665,42,word2vec
29,-0.054953659016418695,43,word2vec
29,-0.1600623407612484,44,word2vec
29,-0.16819517611697457,45,word2vec
29,-0.0742530504906335,46,word2vec
29,-0.09842116222800665,47,word2vec
29,-0.07049202322968477,48,word2vec
29,-0.025469185304564816,49,word2vec
29,-0.10198928779769728,50,word2vec
29,-0.1541227977344389,51,word2vec
29,-0.0999129385883851,52,word2vec
29,0.013861112312467725,53,word2vec
29,-0.13087807596386125,54,word2vec
29,-0.05096713530816753,55,word2vec
29,0.07301319068595594,56,word2vec
29,-0.022858965393796137,57,word2vec
29,-0.0776752005432434,58,word2vec
29,-0.04311388850404382,59,word2vec
29,0.10549859256563346,60,word2vec
30,0.032709202406288204,1,word2vec
30,-0.07986711080222875,2,word2vec
30,-0.08100827834869608,3,word2vec
30,-0.11836294844580508,4,word2vec
30,-0.0039800816883564065,5,word2vec
30,-0.14715959732717604,6,word2vec
30,-0.12503617715013593,7,word2vec
30,0.027396422978928865,8,word2vec
30,-0.051839126240890404,9,word2vec
30,-0.1295374375041363,10,word2vec
30,-0.027617803120510903,11,word2vec
30,-0.081627534168549,12,word2vec
30,-0.15442885550473218,13,word2vec
30,-0.1418049465992935,14,word2vec
30,-0.08211891071139522,15,word2vec
30,-0.18604532919958816,16,word2vec
30,-0.10056712752511669,17,word2vec
30,-0.10725489777331132,18,word2vec
30,0.04631995865310282,19,word2vec
30,-0.016355349325428984,20,word2vec
30,0.08042096427000273,21,word2vec
30,-0.005521802746608526,22,word2vec
30,-0.031896323786165845,23,word2vec
30,0.34016604359774255,24,word2vec
30,-0.15421595729955245,25,word2vec
30,0.13631930892095462,26,word2vec
30,0.13292754120474715,27,word2vec
30,0.015566144617667694,28,word2vec
30,0.26927323102645456,29,word2vec
30,1,30,word2vec
30,0.25940170812380514,31,word2vec
30,0.13717472651227594,32,word2vec
30,0.1626998755333521,33,word2vec
30,0.14206964677997724,34,word2vec
30,0.22095611285157946,35,word2vec
30,0.04285752474983015,36,word2vec
30,-0.06336451218367688,37,word2vec
30,-0.02076833521410332,38,word2vec
30,-0.09218948500063939,39,word2vec
30,0.0604897012315906,40,word2vec
30,-0.17465646169570076,41,word2vec
30,-0.17311890552861528,42,word2vec
30,-0.14573994852715286,43,word2vec
30,-0.0556720673591429,44,word2vec
30,-0.13971886407743161,45,word2vec
30,-0.07405030625851787,46,word2vec
30,-0.09345700310304712,47,word2vec
30,-0.04979619173508208,48,word2vec
30,-0.0796059874744267,49,word2vec
30,-0.046171455487784875,50,word2vec
30,-0.1423720130912777,51,word2vec
30,-0.12893473865074453,52,word2vec
30,0.0036668222549777066,53,word2vec
30,0.0012787092087686758,54,word2vec
30,0.15972549165466401,55,word2vec
30,-0.07635957138219934,56,word2vec
30,0.02922957103776614,57,word2vec
30,-0.028617165392752695,58,word2vec
30,0.05349872687952668,59,word2vec
30,0.14853828741398734,60,word2vec
31,-0.024839893212131575,1,word2vec
31,0.02766440540733848,2,word2vec
31,-0.026575394231328504,3,word2vec
31,-0.04457792395567496,4,word2vec
31,-0.0013754894127793054,5,word2vec
31,0.001058305838785998,6,word2vec
31,-0.04548864003111658,7,word2vec
31,-0.08520252357094454,8,word2vec
31,0.05643014868684018,9,word2vec
31,-0.08884717907551401,10,word2vec
31,-0.00557181862774447,11,word2vec
31,-0.05258739215899553,12,word2vec
31,-0.04742779879150659,13,word2vec
31,-0.14315218563517754,14,word2vec
31,-0.05065091420074775,15,word2vec
31,-0.07209565762018813,16,word2vec
31,-0.0354195157980581,17,word2vec
31,-0.28340723508408977,18,word2vec
31,-2.982929358944199e-4,19,word2vec
31,-0.06275564656602757,20,word2vec
31,0.060402881463440306,21,word2vec
31,0.1043827110252034,22,word2vec
31,-0.09754675109405876,23,word2vec
31,0.6825674416436397,24,word2vec
31,-0.029198677471141805,25,word2vec
31,-0.016491410304663542,26,word2vec
31,0.0111709547975104,27,word2vec
31,0.09631763533891023,28,word2vec
31,0.36465622953981736,29,word2vec
31,0.25940170812380514,30,word2vec
31,1,31,word2vec
31,0.13207579046006102,32,word2vec
31,0.10462806993091119,33,word2vec
31,0.10360812919881553,34,word2vec
31,0.05579813161404453,35,word2vec
31,0.13409000258424106,36,word2vec
31,-0.057985794352677415,37,word2vec
31,0.013959039036266942,38,word2vec
31,-0.03968346255798759,39,word2vec
31,-0.08275320360131477,40,word2vec
31,-0.05078364379853966,41,word2vec
31,-0.14851903950519757,42,word2vec
31,-0.11488506771745263,43,word2vec
31,-0.19581364403642812,44,word2vec
31,-0.020368084131366034,45,word2vec
31,0.029746486380300554,46,word2vec
31,-0.10050670256445801,47,word2vec
31,-0.135247768100795,48,word2vec
31,-0.03648170777961418,49,word2vec
31,-0.16076316237211302,50,word2vec
31,-0.13342879408202446,51,word2vec
31,-0.0606555623767572,52,word2vec
31,-0.14782779252148648,53,word2vec
31,-0.08559619570385296,54,word2vec
31,-0.07804050552918727,55,word2vec
31,0.030086988443045352,56,word2vec
31,-0.018215671973115483,57,word2vec
31,-0.0968867024825232,58,word2vec
31,-0.07886661088232842,59,word2vec
31,-0.09233913940335128,60,word2vec
32,-0.10743306582594743,1,word2vec
32,-0.007197020889550929,2,word2vec
32,-0.023186073053439813,3,word2vec
32,-0.008415220666216468,4,word2vec
32,-0.14065401470658612,5,word2vec
32,-0.02551618423195283,6,word2vec
32,-0.16868044976048308,7,word2vec
32,-0.052965575141746185,8,word2vec
32,0.19019525963882758,9,word2vec
32,-0.07999302108701142,10,word2vec
32,-0.002288993322072369,11,word2vec
32,-0.06340249723179665,12,word2vec
32,-0.07009136832750117,13,word2vec
32,-0.03698142570830282,14,word2vec
32,-0.026719714187781376,15,word2vec
32,-0.0585160404384522,16,word2vec
32,-0.0327834804401626,17,word2vec
32,-0.1542273512440472,18,word2vec
32,0.4962462007761831,19,word2vec
32,-0.06970183322908369,20,word2vec
32,0.019791612030252106,21,word2vec
32,7.528978587641207e-4,22,word2vec
32,-0.15152638210342964,23,word2vec
32,0.132146163277881,24,word2vec
32,-0.019511556432626972,25,word2vec
32,0.00576183211690931,26,word2vec
32,-0.05243263895224576,27,word2vec
32,0.2549143154175036,28,word2vec
32,0.16790619745813673,29,word2vec
32,0.13717472651227594,30,word2vec
32,0.13207579046006102,31,word2vec
32,1,32,word2vec
32,0.22904192501539777,33,word2vec
32,0.13503167470703148,34,word2vec
32,0.17459284025004226,35,word2vec
32,0.08917461815611481,36,word2vec
32,-0.15105160333447837,37,word2vec
32,-0.13795190654575953,38,word2vec
32,-0.17465101102344607,39,word2vec
32,-0.15256759062779782,40,word2vec
32,-0.026856700235993583,41,word2vec
32,-0.11379888946336311,42,word2vec
32,-0.10761979712679078,43,word2vec
32,0.0030988061160142923,44,word2vec
32,-0.052867036444166834,45,word2vec
32,0.05628128342291914,46,word2vec
32,-0.08713753818443573,47,word2vec
32,-0.05145440048545883,48,word2vec
32,0.07933788254528602,49,word2vec
32,-0.09521053139064913,50,word2vec
32,-0.02247331427519798,51,word2vec
32,-0.07900030290931688,52,word2vec
32,-0.07880272475137347,53,word2vec
32,-0.0676900883932645,54,word2vec
32,-0.09919685104210334,55,word2vec
32,-0.10349854049842198,56,word2vec
32,-0.09856800776942645,57,word2vec
32,-0.18723187248871834,58,word2vec
32,-0.019693437377904452,59,word2vec
32,-0.10794121003831093,60,word2vec
33,-0.029311422747392377,1,word2vec
33,0.00720759627209196,2,word2vec
33,-0.04858899510794471,3,word2vec
33,-0.109668454745972,4,word2vec
33,-0.0805372195062084,5,word2vec
33,-0.11425328480651922,6,word2vec
33,-0.03839943475493898,7,word2vec
33,-0.08289561502185502,8,word2vec
33,-0.10765244037865838,9,word2vec
33,-0.03368472700188012,10,word2vec
33,-0.041757263368733165,11,word2vec
33,-0.08810077600661058,12,word2vec
33,-0.14875332758874357,13,word2vec
33,-0.026120843246291225,14,word2vec
33,-0.018943601301424615,15,word2vec
33,-0.13208596323459298,16,word2vec
33,-0.09288991941695486,17,word2vec
33,-0.09045689376436472,18,word2vec
33,0.11491919818569757,19,word2vec
33,-0.0035780290574578574,20,word2vec
33,0.07970017166972929,21,word2vec
33,-0.11389194801890444,22,word2vec
33,-0.03852403412694912,23,word2vec
33,0.07973034502977934,24,word2vec
33,-0.1705967207786431,25,word2vec
33,0.232550070350316,26,word2vec
33,0.13845446343715373,27,word2vec
33,-0.04195767427633653,28,word2vec
33,0.09811144189218338,29,word2vec
33,0.1626998755333521,30,word2vec
33,0.10462806993091119,31,word2vec
33,0.22904192501539777,32,word2vec
33,1,33,word2vec
33,0.2702078685875085,34,word2vec
33,0.22774528985550646,35,word2vec
33,0.24688902991467435,36,word2vec
33,-0.05599305866101148,37,word2vec
33,-0.07892973430861094,38,word2vec
33,-0.12527268730140212,39,word2vec
33,-0.03841437995033921,40,word2vec
33,-0.13390214309053192,41,word2vec
33,-0.21339669281434845,42,word2vec
33,-0.06657906233306872,43,word2vec
33,8.600539063434063e-4,44,word2vec
33,-0.06900242791794706,45,word2vec
33,0.14314640712217738,46,word2vec
33,-0.132692547460819,47,word2vec
33,0.031990880475900985,48,word2vec
33,-0.07837756689650548,49,word2vec
33,0.028101413507186965,50,word2vec
33,-0.047414271547715055,51,word2vec
33,-0.025299324245370874,52,word2vec
33,-0.023223121072875504,53,word2vec
33,-0.05537667437977187,54,word2vec
33,-0.04491367240342437,55,word2vec
33,-0.09263296314369444,56,word2vec
33,0.04321489711499662,57,word2vec
33,-0.10156496806120581,58,word2vec
33,0.040828679981907416,59,word2vec
33,-0.085243696892732,60,word2vec
34,0.015117635609203034,1,word2vec
34,0.019468466785108166,2,word2vec
34,-0.006827206128511425,3,word2vec
34,-0.046806626084697316,4,word2vec
34,0.024385064709381458,5,word2vec
34,-0.07899869864298895,6,word2vec
34,-0.06607588693024183,7,word2vec
34,-0.08437844141311454,8,word2vec
34,-0.00433363687864306,9,word2vec
34,0.06765570333669683,10,word2vec
34,-0.012125452634840503,11,word2vec
34,0.01829628419659816,12,word2vec
34,-0.0422915609819695,13,word2vec
34,-0.039171201440181276,14,word2vec
34,0.041518055949042426,15,word2vec
34,-0.08316637093277053,16,word2vec
34,-0.04478992462946412,17,word2vec
34,-0.005318430446723177,18,word2vec
34,0.07695328455761462,19,word2vec
34,0.04820580831172502,20,word2vec
34,0.08422747387639157,21,word2vec
34,-0.03218669246948336,22,word2vec
34,-0.10818486020624267,23,word2vec
34,0.10098414566034823,24,word2vec
34,-0.18467546365383725,25,word2vec
34,0.03974126990788595,26,word2vec
34,0.03537649960144786,27,word2vec
34,0.0454989877695695,28,word2vec
34,0.019908218467220552,29,word2vec
34,0.14206964677997724,30,word2vec
34,0.10360812919881553,31,word2vec
34,0.13503167470703148,32,word2vec
34,0.2702078685875085,33,word2vec
34,1,34,word2vec
34,0.10292415129199879,35,word2vec
34,0.1792460521752297,36,word2vec
34,-0.09677927734936828,37,word2vec
34,-0.025277702870736017,38,word2vec
34,-0.10442017142774881,39,word2vec
34,-0.06290572555574528,40,word2vec
34,-0.10940579012516735,41,word2vec
34,-0.13594563088950432,42,word2vec
34,0.061003280162446716,43,word2vec
34,0.04607843786170301,44,word2vec
34,-0.015974952730153247,45,word2vec
34,0.08498139799864693,46,word2vec
34,-0.08780809380761713,47,word2vec
34,-0.04940328478814981,48,word2vec
34,-0.0719176928531929,49,word2vec
34,-0.006177072401105927,50,word2vec
34,-0.037088497356831195,51,word2vec
34,-0.056688635951312585,52,word2vec
34,-0.08495308452577716,53,word2vec
34,0.05348684226261393,54,word2vec
34,-0.06718268809015246,55,word2vec
34,-0.11736333796280246,56,word2vec
34,-0.038320336678558296,57,word2vec
34,-0.13862627801882726,58,word2vec
34,-0.03093593690573449,59,word2vec
34,-0.11948387430577741,60,word2vec
35,0.2216721725711413,1,word2vec
35,-0.05956577739778031,2,word2vec
35,-0.03896710222851296,3,word2vec
35,-0.050451209834690515,4,word2vec
35,0.09668943152320535,5,word2vec
35,-0.01060965439365631,6,word2vec
35,-0.06774812044368636,7,word2vec
35,0.01655007185183377,8,word2vec
35,-0.014190027050098504,9,word2vec
35,-0.04077332624690425,10,word2vec
35,0.013523502787680643,11,word2vec
35,0.09607289366180298,12,word2vec
35,-0.021616334440243655,13,word2vec
35,0.038856571665005425,14,word2vec
35,0.006220475336997996,15,word2vec
35,-0.0038458937005811265,16,word2vec
35,2.586541529977015e-4,17,word2vec
35,0.05762256240014584,18,word2vec
35,-0.0013351244507606407,19,word2vec
35,0.004781672112551809,20,word2vec
35,-0.08414515621994663,21,word2vec
35,-0.009976467241552255,22,word2vec
35,-0.18880003551936508,23,word2vec
35,0.1098250786846904,24,word2vec
35,-0.09547695146559286,25,word2vec
35,-0.02759892689088239,26,word2vec
35,-0.012348177239441387,27,word2vec
35,0.12479608938555047,28,word2vec
35,0.06650678941955945,29,word2vec
35,0.22095611285157946,30,word2vec
35,0.05579813161404453,31,word2vec
35,0.17459284025004226,32,word2vec
35,0.22774528985550646,33,word2vec
35,0.10292415129199879,34,word2vec
35,1,35,word2vec
35,0.04337769547998108,36,word2vec
35,-0.18817133579469644,37,word2vec
35,-0.09135189532484107,38,word2vec
35,-0.15595943311768926,39,word2vec
35,-0.024844259936407643,40,word2vec
35,-0.11788387017681387,41,word2vec
35,-0.1847990221374751,42,word2vec
35,-0.05269938248385018,43,word2vec
35,-0.03498687589086512,44,word2vec
35,-0.07819055455561583,45,word2vec
35,0.0020990941103850805,46,word2vec
35,0.094424170451441,47,word2vec
35,-0.11937267443250563,48,word2vec
35,-0.05670920671585492,49,word2vec
35,-0.02503467317162551,50,word2vec
35,-0.0972608274187664,51,word2vec
35,-0.048030027880602885,52,word2vec
35,-0.16198626823254253,53,word2vec
35,0.013808899846433517,54,word2vec
35,-0.06631063021897457,55,word2vec
35,-0.11843170928471437,56,word2vec
35,-0.06193298357655441,57,word2vec
35,-0.10671638641845226,58,word2vec
35,-0.10411902668060911,59,word2vec
35,-0.1766030510824115,60,word2vec
36,0.24032656566910948,1,word2vec
36,0.05393972804254217,2,word2vec
36,0.01713621681587923,3,word2vec
36,-0.08730353560600213,4,word2vec
36,0.18999767925283903,5,word2vec
36,-0.005641054529825897,6,word2vec
36,-0.03322260079272606,7,word2vec
36,-0.03509322039426275,8,word2vec
36,0.022886369428001187,9,word2vec
36,-0.11379478946414524,10,word2vec
36,-0.07046682130627295,11,word2vec
36,-0.0181192494648678,12,word2vec
36,-0.05148957100263505,13,word2vec
36,-0.10584764969205537,14,word2vec
36,0.0019053945450585976,15,word2vec
36,-0.024189622061766163,16,word2vec
36,-0.002365355192268861,17,word2vec
36,-0.06795610011326308,18,word2vec
36,0.09478051824632164,19,word2vec
36,-0.08509674696513941,20,word2vec
36,-0.09466455720641687,21,word2vec
36,-0.022015745132386577,22,word2vec
36,-0.14656012891102502,23,word2vec
36,0.0767088388271547,24,word2vec
36,-0.17475541863448754,25,word2vec
36,0.08480423270202038,26,word2vec
36,0.04547830596845495,27,word2vec
36,-0.049152804323182635,28,word2vec
36,0.081877385465433,29,word2vec
36,0.04285752474983015,30,word2vec
36,0.13409000258424106,31,word2vec
36,0.08917461815611481,32,word2vec
36,0.24688902991467435,33,word2vec
36,0.1792460521752297,34,word2vec
36,0.04337769547998108,35,word2vec
36,1,36,word2vec
36,-0.10820235749162305,37,word2vec
36,-0.1314455666320234,38,word2vec
36,-0.012555830797732603,39,word2vec
36,0.04507755314057378,40,word2vec
36,-0.05246066323473042,41,word2vec
36,-0.08560835620529271,42,word2vec
36,-0.01525996462286671,43,word2vec
36,-0.06388774363686492,44,word2vec
36,-0.04717026074047505,45,word2vec
36,0.08340413600728316,46,word2vec
36,-0.05863731693563282,47,word2vec
36,-0.15745514989857803,48,word2vec
36,-0.03704214378426252,49,word2vec
36,-0.06624064982188242,50,word2vec
36,0.03770163768592962,51,word2vec
36,-0.030502099462973026,52,word2vec
36,-0.06558489940134216,53,word2vec
36,-0.10009438924181921,54,word2vec
36,-0.03280910448679345,55,word2vec
36,-0.10426095669843696,56,word2vec
36,-0.06667998615690303,57,word2vec
36,-0.11368661871791945,58,word2vec
36,-0.05206293880081339,59,word2vec
36,-0.02442292352069126,60,word2vec
37,-0.1317896927672741,1,word2vec
37,-0.12993759900848537,2,word2vec
37,-0.10992435436057296,3,word2vec
37,-0.022549837590237907,4,word2vec
37,-0.09418049158679556,5,word2vec
37,-0.055749545071360054,6,word2vec
37,-0.09780063698253832,7,word2vec
37,0.06946735370876346,8,word2vec
37,-0.11072505415061662,9,word2vec
37,0.0038153241426238976,10,word2vec
37,-0.12745936359867413,11,word2vec
37,-0.08355265040473091,12,word2vec
37,-0.0661405924084741,13,word2vec
37,-0.13161344073277229,14,word2vec
37,0.028684618246823102,15,word2vec
37,-0.09026293743310247,16,word2vec
37,-0.17784847814981425,17,word2vec
37,-0.08351769998129699,18,word2vec
37,-0.09362773189734368,19,word2vec
37,0.1348624676009793,20,word2vec
37,0.01867266715229118,21,word2vec
37,-0.06767639847521033,22,word2vec
37,0.3911737003562094,23,word2vec
37,-0.07580939996455731,24,word2vec
37,-0.036957602658683905,25,word2vec
37,-0.08476632420406703,26,word2vec
37,0.005266384331692198,27,word2vec
37,-0.016234261555827353,28,word2vec
37,-0.13102295372034445,29,word2vec
37,-0.06336451218367688,30,word2vec
37,-0.057985794352677415,31,word2vec
37,-0.15105160333447837,32,word2vec
37,-0.05599305866101148,33,word2vec
37,-0.09677927734936828,34,word2vec
37,-0.18817133579469644,35,word2vec
37,-0.10820235749162305,36,word2vec
37,1,37,word2vec
37,0.2324268712925161,38,word2vec
37,0.4568837239142817,39,word2vec
37,0.22717958760070742,40,word2vec
37,0.2716006365302357,41,word2vec
37,0.2417581849227446,42,word2vec
37,0.17180431467478705,43,word2vec
37,0.024927725203948495,44,word2vec
37,0.07714105801979657,45,word2vec
37,-0.11818588707649659,46,word2vec
37,-0.10922584175411426,47,word2vec
37,0.07379067764833976,48,word2vec
37,-0.07412945634841386,49,word2vec
37,-0.07091147916882927,50,word2vec
37,-0.004826748989213069,51,word2vec
37,-0.12923128348308785,52,word2vec
37,-0.02039650191331771,53,word2vec
37,-0.09906699371588353,54,word2vec
37,-0.08080724339729335,55,word2vec
37,0.04241435815818759,56,word2vec
37,-0.008077375762659421,57,word2vec
37,0.22494137568098377,58,word2vec
37,-0.06891526324743011,59,word2vec
37,0.013832470029257667,60,word2vec
38,-0.1657411469787513,1,word2vec
38,-0.08165253890973907,2,word2vec
38,-0.06914907034903336,3,word2vec
38,-0.030524392987864222,4,word2vec
38,-0.12779820338162334,5,word2vec
38,-0.08401507524174612,6,word2vec
38,-0.13577026677256673,7,word2vec
38,-0.055523444239610246,8,word2vec
38,-0.040321472704204366,9,word2vec
38,-0.06498586864089191,10,word2vec
38,-0.14591656555982255,11,word2vec
38,-0.12583904206691976,12,word2vec
38,-0.17835209115873224,13,word2vec
38,-0.02072440179642192,14,word2vec
38,-0.06733058887347886,15,word2vec
38,-0.07074294556695175,16,word2vec
38,-0.17651824319749507,17,word2vec
38,-0.18073876289766955,18,word2vec
38,-0.011498276757326767,19,word2vec
38,0.058412263009602276,20,word2vec
38,-0.04005210646570138,21,word2vec
38,0.1386305292035093,22,word2vec
38,0.15886565973045916,23,word2vec
38,0.053588106939905705,24,word2vec
38,0.12086799988351006,25,word2vec
38,0.008340133072853476,26,word2vec
38,0.04865141730061208,27,word2vec
38,-0.018609969601523193,28,word2vec
38,-0.0441095575637439,29,word2vec
38,-0.02076833521410332,30,word2vec
38,0.013959039036266942,31,word2vec
38,-0.13795190654575953,32,word2vec
38,-0.07892973430861094,33,word2vec
38,-0.025277702870736017,34,word2vec
38,-0.09135189532484107,35,word2vec
38,-0.1314455666320234,36,word2vec
38,0.2324268712925161,37,word2vec
38,1,38,word2vec
38,0.3178086756396418,39,word2vec
38,0.2205929644988569,40,word2vec
